Distance,CP20/40,CP20/50,CP20/60,CP20/80,CP20/100,CP20/120,CP20/140,CP20/160,CP20/180,CP25/40,CP25/50,CP25/60,CP25/80,CP25/100,CP25/120,CP25/140,CP25/160,CP25/180,FH5.18/60,FH5.18/90,FH5.18/120,FH5.18/150,FH5.18/180,TP25/80,TP25/100,TP25/120,TP25/140,TP25/160,TP25/180,TP20/80,TP20/100,TP20/120,TP20/140,TP20/160,TP20/180,TP15/80,TP15/100,TP15/120,TP15/140,TP15/160,TP15/180,TP17/80,TP17/100,TP17/120,TP17/140,TP17/160,TP17/180,SP6548,SP6554,SP6560,SP6648,SP6654,SP6660,RV2.25/120,RV2.25/150,RV2.25/170,RV2.25/180,RH2.21/120,RH2.21/150,RH2.21/170,RH2.21/180,FH8.20/60,FH8.20/90,FH8.20/120,FH8.20/150,FH8.20/180,FH8.23/60,FH8.23/90,FH8.23/120,FH8.23/150,FH8.23/180,FH8.21/60,FH8.21/90,FH8.21/120,FH8.21/150,FH8.21/180
29,0.125254375,0.120467412,0.115907475,0.117550044,0.113169622,0.107547929,0.105232548,0.103435001,0.102027128,0.140477746,0.138057099,0.135107995,0.136008833,0.132788467,0.128240048,0.126097715,0.124320203,0.121954533,0.205085643,0.209081953,0.209466806,0.209893971,0.210098622,0.269552607,0.274118915,0.27665053,0.278142155,0.27911293,0.279680245,0.233907412,0.236895722,0.238874199,0.239765271,0.240817202,0.24116333,0.219414087,0.221731825,0.223315414,0.223985982,0.224893583,0.224764761,0.203012584,0.205697753,0.206285152,0.206680925,0.207101655,0.207271287,0.176721011,0.175571313,0.174582742,0.172011221,0.170676443,0.169480703,0.188005395,0.182735844,0.179121469,0.177812316,0.375795622,0.375866477,0.375503937,0.375284146,0.219721225,0.229351296,0.231019864,0.232150546,0.232534599,0.241908464,0.250213439,0.252846993,0.254432268,0.255084617,0.234846112,0.24206567,0.244269762,0.245618516,0.246191468
30,0.124637245,0.119967631,0.115475939,0.117119453,0.112786095,0.10720292,0.104898903,0.103108409,0.101705076,0.139789384,0.137482574,0.134600934,0.135507357,0.132334119,0.127825773,0.125696495,0.123927683,0.121570041,0.202100274,0.20590071,0.20693309,0.207428591,0.207634234,0.267166528,0.271696374,0.274266144,0.275760336,0.27669086,0.277299228,0.231256622,0.234240874,0.235860142,0.236703695,0.237358664,0.23770408,0.216854299,0.219175738,0.220407333,0.22103209,0.22155993,0.2217779,0.200189462,0.202881897,0.203480196,0.203857723,0.204296726,0.204455111,0.176165985,0.175023488,0.17403922,0.171618533,0.17029354,0.169104457,0.187222262,0.18197236,0.178365753,0.177058881,0.370659096,0.370740835,0.370387102,0.370170908,0.215282165,0.22667732,0.228693782,0.22951385,0.229920641,0.239340458,0.24760284,0.250551415,0.251828708,0.252481863,0.232210641,0.23940272,0.241954956,0.243018451,0.243567206
31,0.124020613,0.11946803,0.115044478,0.116688966,0.112402628,0.106857967,0.104565324,0.102781892,0.101383106,0.139101587,0.136908393,0.134094137,0.135006161,0.131879997,0.127411754,0.125295418,0.123535301,0.121185691,0.199648206,0.203458884,0.204564319,0.204993063,0.205199663,0.264794856,0.269361312,0.271895498,0.273392475,0.274324092,0.274933292,0.228646977,0.231428995,0.232872374,0.233624795,0.233560321,0.233906382,0.214334742,0.216660126,0.217525158,0.218061996,0.21788902,0.218513436,0.197451787,0.200135066,0.200738514,0.201110964,0.201567179,0.201728998,0.175609382,0.174473929,0.173493921,0.17122523,0.16990998,0.168727136,0.186440628,0.18121045,0.177611839,0.176307031,0.365563213,0.365655369,0.365310954,0.365098536,0.21583574,0.224050516,0.226219614,0.226982195,0.227419974,0.236854478,0.24484933,0.248107454,0.249328622,0.250058993,0.229707633,0.236786025,0.239491385,0.240420812,0.241125662
32,0.123405032,0.118968485,0.114612675,0.116258093,0.112018611,0.106512388,0.104231113,0.102454749,0.101060518,0.138416547,0.136335636,0.133588282,0.134505997,0.131426729,0.126998184,0.124894483,0.123143056,0.120801482,0.19722711,0.201047828,0.202157636,0.202588248,0.202795801,0.262439113,0.266848388,0.26954394,0.271040395,0.271973073,0.272583092,0.226078905,0.229137364,0.230649861,0.231672254,0.231704965,0.23209501,0.211855843,0.214248054,0.215381836,0.216179076,0.216078418,0.216376404,0.194744882,0.197423526,0.19802231,0.198392505,0.198868321,0.199030357,0.175049261,0.173920754,0.172945601,0.170829804,0.169525261,0.168349703,0.185659632,0.180449236,0.176858664,0.175555947,0.360523681,0.360627248,0.360290727,0.360081698,0.215580875,0.221403137,0.223749999,0.2245344,0.224964517,0.234409286,0.242184163,0.245667016,0.246910611,0.247709168,0.227246372,0.23414842,0.237031695,0.237922094,0.23875586
33,0.122790122,0.118469146,0.114180906,0.115827257,0.111634538,0.106166713,0.103896804,0.102127504,0.100737827,0.137732158,0.135763211,0.133082638,0.13400606,0.130973637,0.126584766,0.12449369,0.122750948,0.120417414,0.194837251,0.198667838,0.199781867,0.200214412,0.200422882,0.260100083,0.265308542,0.267206538,0.268704867,0.269638825,0.270249565,0.223552258,0.226602156,0.228127439,0.229021059,0.229635283,0.230030627,0.209417554,0.211803817,0.21294978,0.213622913,0.214131327,0.214373335,0.19206875,0.194747276,0.195331586,0.195702346,0.196200151,0.196359189,0.174483495,0.173361965,0.172391468,0.170431654,0.169137468,0.167968827,0.184878891,0.179688559,0.176106022,0.174805545,0.355542394,0.35565712,0.355328758,0.355123114,0.213833195,0.21886787,0.221146492,0.221961204,0.222381954,0.231837395,0.23972577,0.243092854,0.24436727,0.245158725,0.224658362,0.231621872,0.234437769,0.235378444,0.236184067
34,0.12217598,0.117970311,0.113749581,0.115396939,0.111250924,0.105821487,0.103562952,0.101800719,0.100415601,0.137048313,0.135190898,0.132576908,0.133505978,0.130520306,0.126171402,0.124093039,0.122358978,0.120033488,0.192479254,0.196319468,0.197176516,0.19787218,0.198081565,0.257778425,0.262341282,0.264886913,0.266386546,0.267321376,0.267932993,0.221067824,0.223879031,0.225647637,0.226365602,0.226922034,0.227133564,0.207020659,0.20917829,0.210559523,0.211063358,0.211502808,0.211758378,0.189470985,0.192130439,0.192709478,0.193086911,0.193610086,0.193746467,0.173918242,0.172803882,0.171838394,0.170032743,0.168748886,0.167587618,0.184098281,0.178928223,0.175353818,0.174055614,0.350619416,0.350744834,0.350424547,0.350222259,0.210818262,0.216522082,0.218529016,0.219350157,0.219772852,0.229252061,0.237612313,0.240503426,0.24178494,0.242412563,0.222057277,0.229283371,0.231829029,0.232948948,0.233416115
35,0.121562645,0.117472048,0.11331879,0.11496726,0.110867944,0.105476927,0.103229797,0.101474657,0.100094115,0.13636483,0.134618797,0.132071332,0.133006047,0.130067089,0.125758037,0.123692531,0.121967146,0.119649971,0.190152729,0.194002391,0.195041349,0.195561173,0.195771513,0.255474447,0.260037433,0.262584822,0.264085771,0.26502162,0.265634064,0.218625777,0.22157786,0.223210578,0.224051903,0.224639435,0.224945572,0.204665346,0.206960373,0.208211197,0.208833996,0.209286722,0.209560189,0.186924386,0.189562109,0.190148774,0.190537972,0.191071922,0.19117437,0.17335158,0.172244458,0.171283945,0.169633072,0.168359514,0.167205445,0.183317763,0.178168151,0.17460198,0.173306063,0.345754543,0.345890373,0.345578095,0.345379055,0.207671579,0.214458447,0.216275865,0.21708767,0.217514265,0.227047285,0.236005609,0.238272892,0.239545732,0.239752962,0.219838965,0.227225147,0.229582436,0.231104475,0.230736462
36,0.120950127,0.116974278,0.112888419,0.1145381,0.110485496,0.105132955,0.102897271,0.101149262,0.099773326,0.135683638,0.134048052,0.131566752,0.132507157,0.129614704,0.12534553,0.12329267,0.121576007,0.11926941,0.187857485,0.191716345,0.192888523,0.193281179,0.193492462,0.253188696,0.257761933,0.260300829,0.261803075,0.262739984,0.263353198,0.216225876,0.219338389,0.220870765,0.221745506,0.222200509,0.222592735,0.202351384,0.204716786,0.205957288,0.206612366,0.207103834,0.207211667,0.184400293,0.187031923,0.187616706,0.188018393,0.188551401,0.188658919,0.172783509,0.171683691,0.170728122,0.16923264,0.167969353,0.166822307,0.182537165,0.177408157,0.173850299,0.17255669,0.340947947,0.34109455,0.34079044,0.340594699,0.205616477,0.213176905,0.215326289,0.215976466,0.215542503,0.225701359,0.233329434,0.237329443,0.238442603,0.237529621,0.218659555,0.225944686,0.22863362,0.228660897,0.228496145
37,0.120338901,0.116476634,0.112457683,0.114108487,0.110102379,0.104788198,0.102563945,0.100823057,0.099451723,0.135003883,0.133478075,0.131062678,0.13200878,0.12916271,0.124933244,0.122894499,0.121186512,0.118888881,0.185593327,0.189461294,0.1905922,0.191032035,0.191244286,0.250921859,0.255362789,0.258035637,0.259539156,0.26048296,0.261091082,0.213866403,0.216821849,0.218433923,0.219337123,0.21845057,0.21951416,0.200077066,0.201565558,0.203610566,0.204293116,0.204263704,0.203601913,0.181952369,0.184582168,0.185158955,0.185571203,0.186107772,0.186192487,0.172208179,0.171115739,0.170164814,0.168826149,0.167572691,0.166433453,0.181755959,0.176647728,0.173098277,0.171806999,0.336203545,0.336360532,0.336064294,0.335872108,0.203203943,0.209533663,0.211467661,0.212227125,0.212568033,0.222172278,0.230368341,0.233514343,0.23473709,0.235148717,0.214880832,0.222313445,0.224788488,0.225690785,0.226097161
38,0.119728654,0.115979233,0.112026889,0.113678776,0.10971901,0.104443102,0.102230261,0.100496485,0.099129747,0.13432504,0.132908554,0.130558881,0.13151068,0.128710914,0.124521189,0.122499162,0.12079996,0.118508385,0.183360452,0.18723721,0.188372238,0.188813936,0.189027138,0.248674204,0.252904005,0.255789501,0.257294267,0.258233207,0.258847987,0.21154507,0.213601969,0.216141088,0.217058973,0.217237757,0.21723295,0.197840086,0.199414786,0.201403146,0.202099872,0.202190353,0.202434216,0.179504053,0.182150181,0.182734171,0.183147322,0.183662907,0.183758791,0.171630538,0.170545627,0.169598681,0.168417607,0.167174065,0.166041788,0.180974194,0.175886894,0.172345915,0.171056982,0.331522663,0.331689633,0.33140101,0.331212288,0.200824528,0.206639097,0.208135386,0.209215779,0.209945716,0.219405902,0.227787224,0.230216934,0.231758055,0.232799471,0.211923231,0.219426733,0.221466173,0.223105679,0.223730311
39,0.119118816,0.115482054,0.111596246,0.113249221,0.109335737,0.104098066,0.101896626,0.100169955,0.098807808,0.133647245,0.1323396,0.130055472,0.13101299,0.128259461,0.124109385,0.122103966,0.120413545,0.118127457,0.181158795,0.18504421,0.186183233,0.186626807,0.186840914,0.246446038,0.252125296,0.253562743,0.255068733,0.256008692,0.256624221,0.209261135,0.211239316,0.213860878,0.214593925,0.215118217,0.215491544,0.195639744,0.198035317,0.199208513,0.199727552,0.20031408,0.200394801,0.17705996,0.179737256,0.18034605,0.180749679,0.181221881,0.181357832,0.171052136,0.169974661,0.169031711,0.168008301,0.166774651,0.165649158,0.180191817,0.175125581,0.171593131,0.17030655,0.326905724,0.327082674,0.326801631,0.326616239,0.198477821,0.204705865,0.206671905,0.207566124,0.207912224,0.217541607,0.225532988,0.228766168,0.230123618,0.230481643,0.21027534,0.217497196,0.220005491,0.220844027,0.221395352
40,0.118509361,0.114985057,0.111165698,0.112819742,0.108952465,0.103752977,0.101562915,0.099843336,0.098485772,0.132971186,0.1317716,0.129552721,0.130516011,0.1278086,0.123698085,0.12170891,0.120027269,0.117746566,0.178988293,0.182882116,0.184025143,0.184470571,0.184685511,0.244237642,0.24877911,0.251345048,0.252862823,0.253784494,0.254401171,0.207014692,0.20961404,0.21161816,0.212164537,0.212811294,0.213303121,0.193476149,0.196123183,0.197050632,0.197390224,0.198270918,0.198175709,0.174729215,0.177432034,0.178049422,0.17843834,0.178898099,0.179069753,0.170472971,0.169402841,0.168463905,0.167598232,0.166374449,0.165255562,0.179408798,0.174363761,0.170839899,0.169555701,0.322352822,0.322539801,0.322266352,0.32208434,0.196163007,0.20256749,0.204570311,0.205380408,0.205821327,0.215352556,0.223238412,0.226683661,0.227958332,0.228194352,0.208073523,0.215362681,0.217908309,0.218539149,0.219091387
41,0.117901304,0.11448872,0.110735556,0.112390732,0.108569571,0.103408254,0.101229596,0.099517129,0.098164166,0.132296369,0.131204362,0.129050554,0.130019645,0.127358253,0.123287152,0.121313995,0.11964113,0.117365806,0.176848677,0.180750677,0.18189773,0.182344962,0.182560707,0.242049422,0.246601772,0.249213968,0.250676937,0.251601807,0.252219692,0.204805268,0.208316756,0.209412635,0.21005278,0.210685255,0.21115001,0.191348838,0.193904007,0.194929212,0.195359021,0.19613714,0.196131125,0.172471259,0.175174328,0.175788627,0.176191163,0.176658024,0.176843672,0.169893044,0.168830167,0.167895248,0.167187399,0.165973458,0.164860999,0.178624999,0.173601341,0.170086165,0.168804342,0.317864123,0.318060935,0.317795015,0.317616638,0.193879977,0.199960225,0.202001666,0.202739175,0.20324952,0.21271922,0.22097437,0.224136977,0.225340466,0.225937486,0.205425842,0.212759205,0.215344133,0.216265189,0.216818296
42,0.117294966,0.113993159,0.110305861,0.111962233,0.108187071,0.103063906,0.100896685,0.099191356,0.097843016,0.131622794,0.130637885,0.128548969,0.129523893,0.126908422,0.122876573,0.120919221,0.119255129,0.116989596,0.174739162,0.178649228,0.179891131,0.180249252,0.180465915,0.239881509,0.244452493,0.247001993,0.248512132,0.2492502,0.250071925,0.202632992,0.207034903,0.207244204,0.208562532,0.209038332,0.209427772,0.189257943,0.191626204,0.192844156,0.19392615,0.193987758,0.194547935,0.17025476,0.172965897,0.173558988,0.173977171,0.174453627,0.174644311,0.169309665,0.16825397,0.167322959,0.166773657,0.165570134,0.164463828,0.177840286,0.172838181,0.169331776,0.168052335,0.313440055,0.313646618,0.313388191,0.313212981,0.191628573,0.197257547,0.199292449,0.200060985,0.200544081,0.210054238,0.218740708,0.221450013,0.222685132,0.223710922,0.20274543,0.210059838,0.212638996,0.214021994,0.214575956
43,0.116689443,0.113497867,0.109876212,0.111533757,0.107804499,0.102719438,0.100563648,0.098865457,0.097521742,0.130950461,0.130072171,0.128047967,0.129028754,0.126459105,0.122466468,0.120524588,0.118869265,0.116613507,0.172659725,0.176577643,0.177730406,0.17818336,0.178400902,0.237734119,0.24241355,0.244862074,0.246365885,0.247309746,0.247928293,0.2004986,0.205552745,0.205112966,0.208019581,0.208098723,0.208445196,0.187204192,0.189560978,0.190795562,0.19340489,0.191896525,0.193645729,0.168054914,0.170766367,0.171349731,0.171768097,0.172258115,0.172451479,0.168723615,0.167675098,0.166748932,0.166357625,0.165164393,0.164064692,0.177054747,0.172074328,0.168576758,0.167299751,0.309080482,0.309296731,0.309045628,0.308873442,0.189408652,0.195119708,0.197039295,0.19804221,0.198329047,0.208048569,0.216537296,0.219214682,0.220682958,0.221514561,0.200724507,0.207924108,0.210388715,0.211809422,0.212364266
44,0.116084547,0.113002759,0.10944656,0.111105242,0.107421801,0.102374795,0.100230424,0.098539369,0.097200277,0.130280212,0.1295076,0.127547738,0.128534396,0.126010408,0.122056952,0.120130096,0.11848354,0.116237432,0.170610351,0.174535911,0.176265452,0.176147258,0.176365704,0.235607395,0.239996182,0.242348313,0.244241072,0.245185895,0.245805167,0.198398853,0.201699658,0.202195541,0.202651146,0.20458322,0.204936041,0.185184526,0.187535062,0.187992763,0.188246376,0.189878986,0.190270157,0.165871722,0.168575739,0.169160857,0.169563944,0.170071488,0.170265174,0.168136803,0.167095318,0.166174377,0.16594083,0.164757736,0.163664799,0.176268357,0.171309767,0.167821103,0.166546544,0.304785493,0.305011313,0.304767344,0.304598334,0.187219227,0.19318039,0.195731142,0.196023043,0.196444143,0.206034185,0.214363239,0.217916559,0.218679627,0.21934756,0.198703517,0.205986128,0.209082018,0.209626513,0.210182362
45,0.115481014,0.112508416,0.109017459,0.110677316,0.107039548,0.102030528,0.099897562,0.098213635,0.096879163,0.12961128,0.128943818,0.127048102,0.128040664,0.12556226,0.121647912,0.119735745,0.118097952,0.115861372,0.16859076,0.172245341,0.173739839,0.174140671,0.174118996,0.233501482,0.238201278,0.240863941,0.242136932,0.243082666,0.243702698,0.19633362,0.199353106,0.200436337,0.201310188,0.202401276,0.202754948,0.183198587,0.185574675,0.186302857,0.186957743,0.187897899,0.188171386,0.163778715,0.166461293,0.167046632,0.16745078,0.16796505,0.168109715,0.167549268,0.166514641,0.165599307,0.165523315,0.164350265,0.163264238,0.175481114,0.170544503,0.167064817,0.165792737,0.300555099,0.300790338,0.300553389,0.300387786,0.185061038,0.191022236,0.193505294,0.193868608,0.19429033,0.20388719,0.212218985,0.21570662,0.216541295,0.217210136,0.196545298,0.203828958,0.206857793,0.207473918,0.208030489
46,0.114879094,0.112014873,0.10858885,0.110249904,0.106657649,0.101686537,0.099564969,0.097888169,0.096558319,0.128943097,0.128380472,0.126548777,0.127547247,0.125114365,0.121239146,0.119341535,0.117712502,0.115485326,0.166600389,0.1702456,0.171706816,0.172222836,0.172225621,0.231416494,0.235986121,0.238539484,0.240053576,0.240993917,0.241620993,0.194301155,0.197322104,0.198915867,0.199815234,0.200279717,0.200634092,0.181244726,0.183623802,0.18484279,0.185522188,0.185861102,0.186134669,0.161784029,0.164446607,0.165037138,0.165441571,0.165966562,0.166079508,0.166962164,0.165934407,0.165024929,0.165105724,0.163942549,0.162863628,0.174693009,0.169778526,0.166307897,0.165038341,0.296389255,0.296633769,0.296403775,0.296241592,0.182933956,0.18889497,0.190855004,0.191745017,0.192167377,0.201770282,0.210104537,0.21307434,0.214432694,0.215102445,0.194417584,0.201702037,0.20420874,0.205351518,0.205908814
47,0.114277914,0.111521643,0.10816039,0.109822638,0.106275833,0.101342604,0.09923244,0.09756277,0.096237548,0.128275663,0.127817563,0.126049762,0.127054144,0.124666724,0.120830652,0.118947465,0.11732719,0.115109294,0.164638594,0.168688108,0.169755832,0.170256491,0.170499046,0.229352479,0.23382607,0.236475885,0.237991052,0.238948088,0.239560105,0.192300687,0.195323074,0.19709691,0.198010362,0.198202704,0.198557787,0.17932221,0.181704258,0.183096705,0.183789672,0.183866029,0.18414134,0.159783588,0.162438246,0.16303398,0.163439445,0.163967912,0.164078788,0.166368966,0.165348198,0.164444211,0.164682698,0.16352943,0.16245731,0.173904097,0.169011879,0.165550387,0.164283373,0.292286354,0.292540033,0.29231688,0.292157902,0.180837687,0.186798316,0.188428346,0.189651992,0.190074982,0.199683178,0.208019621,0.210663238,0.212353552,0.213024198,0.192320087,0.199605094,0.201782572,0.203259037,0.203817044
48,0.113677591,0.111028844,0.107732223,0.109395715,0.105894337,0.100999016,0.098900288,0.097237773,0.095917198,0.127612441,0.127256866,0.125552109,0.126562332,0.124219967,0.120422765,0.118553536,0.116942016,0.114733277,0.162842487,0.166659579,0.167833086,0.168292767,0.168514872,0.227309447,0.231789228,0.234433151,0.235949373,0.236805993,0.237520044,0.190331982,0.193355793,0.195119103,0.196039953,0.196262528,0.196618272,0.177430809,0.179815828,0.181198686,0.181898827,0.182002355,0.182279873,0.15777739,0.16043621,0.161037159,0.161441951,0.1619691,0.162084484,0.165775949,0.164762363,0.163863118,0.164259229,0.163116003,0.162050481,0.173114438,0.168244618,0.164792327,0.163527834,0.28824586,0.288508575,0.288292262,0.2881364,0.178771994,0.184732057,0.186440838,0.187589302,0.188012902,0.197625645,0.205964026,0.208687319,0.210303645,0.21097516,0.190252572,0.197537916,0.199794687,0.201196251,0.201754943
